,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,ROWORDER,EQUINOX,SWCREATE,NOTES
43,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-14-50-25_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-26T23:50:25.165,2022-10-26T14:50:25.165,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
44,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-14-52-31_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-26T23:52:31.516,2022-10-26T14:52:31.516,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
45,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-14-54-37_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-26T23:54:37.900,2022-10-26T14:54:37.900,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
46,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-14-56-44_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-26T23:56:44.229,2022-10-26T14:56:44.229,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
47,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-14-58-50_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-26T23:58:50.622,2022-10-26T14:58:50.622,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
48,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-00-56_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:00:56.985,2022-10-26T15:00:56.985,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
49,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-03-03_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:03:03.384,2022-10-26T15:03:03.384,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
50,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-05-09_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:05:09.770,2022-10-26T15:05:09.770,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
51,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-07-16_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:07:16.098,2022-10-26T15:07:16.098,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
52,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-09-22_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:09:22.415,2022-10-26T15:09:22.415,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
53,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-11-28_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:11:28.825,2022-10-26T15:11:28.825,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
54,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-13-35_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:13:35.152,2022-10-26T15:13:35.152,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
55,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-15-41_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:15:41.525,2022-10-26T15:15:41.525,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
56,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-17-47_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:17:47.903,2022-10-26T15:17:47.903,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
57,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-19-54_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:19:54.277,2022-10-26T15:19:54.277,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
58,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-22-00_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:22:00.598,2022-10-26T15:22:00.598,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
59,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-24-06_120sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,120.0,120.0,2022-10-27T00:24:06.903,2022-10-26T15:24:06.903,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
60,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-26-13_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:26:13.289,2022-10-26T15:26:13.289,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
61,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-30-19_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:30:19.666,2022-10-26T15:30:19.666,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
62,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-34-26_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:34:26.002,2022-10-26T15:34:26.002,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
63,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-38-32_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:38:32.338,2022-10-26T15:38:32.338,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
64,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-42-38_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:42:38.670,2022-10-26T15:42:38.670,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
65,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-46-45_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:46:45.032,2022-10-26T15:46:45.032,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
66,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-50-51_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:50:51.362,2022-10-26T15:50:51.362,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
67,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-54-57_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:54:57.694,2022-10-26T15:54:57.694,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
68,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-15-59-04_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T00:59:04.022,2022-10-26T15:59:04.022,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
69,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-03-10_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:03:10.368,2022-10-26T16:03:10.368,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
70,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-07-16_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:07:16.711,2022-10-26T16:07:16.711,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
71,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-11-23_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:11:23.026,2022-10-26T16:11:23.026,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
72,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-15-29_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:15:29.407,2022-10-26T16:15:29.407,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
73,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-19-35_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:19:35.793,2022-10-26T16:19:35.793,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
74,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-23-42_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:23:42.145,2022-10-26T16:23:42.145,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
75,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-27-48_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:27:48.550,2022-10-26T16:27:48.550,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
76,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-31-54_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:31:54.858,2022-10-26T16:31:54.858,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
77,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-36-01_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:36:01.245,2022-10-26T16:36:01.245,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
78,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-40-07_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:40:07.646,2022-10-26T16:40:07.646,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
79,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-10-26-16-44-13_240sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,240.0,240.0,2022-10-27T01:44:13.963,2022-10-26T16:44:13.963,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
80,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-19-07_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:19:07.001,2022-11-13T11:19:07.001,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
81,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-20-33_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:20:33.366,2022-11-13T11:20:33.366,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
82,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-21-59_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:21:59.773,2022-11-13T11:21:59.773,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
83,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-23-26_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:23:26.129,2022-11-13T11:23:26.129,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
84,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-24-52_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:24:52.511,2022-11-13T11:24:52.511,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
85,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-26-18_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:26:18.876,2022-11-13T11:26:18.876,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
86,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-27-45_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:27:45.239,2022-11-13T11:27:45.239,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
